,negativo_score
impossibilitando,8.496433733853984e-05
relógio foi entregue,9.307758772173051e-05
nao recebi ultima,7.816267265118378e-05
veio errado comprei,8.630827714644501e-05
inadequada,8.773744919061873e-05
msm,0.0001303995061547189
na hora de,0.00017946360620320885
recebi caixa,7.812850538177077e-05
mas faltou,7.811990781423964e-05
logo não,9.207961995519917e-05
para entrar em contato,7.810667642237044e-05
não recomendo essa loja,7.809529964449946e-05
no dia 20,8.340076271597132e-05
motor,0.00011621331390061387
com costura,8.49145358763061e-05
no mesmo dia que,7.803760558875594e-05
compra de três,7.803507529381739e-05
fiquei triste,9.618892684806529e-05
comprei no dia,8.344070245221813e-05
faltando jogo de lençóis,7.800534983101558e-05
totalmente entregue,7.800129207004766e-05
recebi produto loja,7.797886835146249e-05
comprados aguardo,7.797010413720717e-05
mês que fiz compra,7.7946496872319e-05
comprei estou aguardando,9.728730828776583e-05
entregue mas até,7.793788132866887e-05
um retorno do,7.790576776814682e-05
duas valor,7.790054687589136e-05
comprei quero,7.78990467973838e-05
comprados juntos,7.78926720328343e-05
não uma,9.191741381658688e-05
apenas 02,7.786809043001907e-05
só entregou um,7.786611969684601e-05
porem recebi,0.00010104429108179684
diferente do qual,8.438791845897334e-05
em nenhum momento,8.36422698687511e-05
muito inferior ao que,7.779226266777119e-05
fino frágil,7.778975217691842e-05
colchão mas,7.776346520178147e-05
mas estou aguardando,7.776057800378131e-05
deixaram,0.00014126461885320178
que não pode,7.771586054765035e-05
se não tem,8.34347182728258e-05
base dermacol,7.76802717711334e-05
não dá pra,0.00012187107175984061
boa noite produto,8.664140511494707e-05
resposta até momento,7.765555219674169e-05
trocá,7.764496514210913e-05
pincel,0.00010726344427127255
um toner,7.762944244558642e-05
com defeito no,7.761844992174733e-05
até agora ninguém respondeu,7.757528146643984e-05
resposta até hoje,7.756902817765932e-05
30 dias não recebi,7.75551318566243e-05
veio completamente,8.716841920153244e-05
as lentes,9.99848538845135e-05
chegou uma capa,7.751044825343943e-05
felpudas,7.750918687340674e-05
do que eu pedi,7.75059589629172e-05
foram os,7.747988130504338e-05
aguardo entrega do,7.74730589606479e-05
justamente,8.74080260646087e-05
compra de kits,7.745160782143091e-05
um nota fiscal,7.744475163976204e-05
em trânsito,7.743433738725178e-05
de postagem,0.00010607828382409396
velha,9.154894345360713e-05
do produto para,0.00011885624542990322
chegou com caixa,8.796471522313775e-05
ate agora recebi,7.73889196929273e-05
carteira não,7.737791755018663e-05
os pés,0.00012176752586329489
recebo um,7.735419640742615e-05
mostrou,0.00010385946091620063
de lugares,7.7349742234534e-05
momento foi entregue,7.732094301382989e-05
indisponibilidade,7.731717145739695e-05
unidades mas na,7.731114721660606e-05
taxas,7.72954057755177e-05
mas so foi entregue,7.729385476606123e-05
prazo não consigo,7.727383610967072e-05
devoluçao do,7.726950302425835e-05
aguardo entrega deste produto,7.726633027215662e-05
são boas mas não,7.725905648882653e-05
pedi uma colcha,7.725458901846127e-05
que tela do,7.725450568896958e-05
está faltando entregar,7.725440861184552e-05
dia 20 03,7.724439134044557e-05
qualidade inferior ao,8.486086570266092e-05
dentro de uma caixa,8.518915429378451e-05
cristal,7.720998723897702e-05
problemas de,7.720825384667261e-05
depois não,7.720807503262203e-05
meu produto quando,7.719616619590263e-05
ainda não recebi os,8.641878875771512e-05
porém só recebi unidade,7.71796435777764e-05
não chegou já passou,7.716497844859227e-05
no boleto,7.713257005147361e-05
prazo de entrega que,9.655250577763128e-05
me falaram,7.709201828210832e-05
compra no dia,9.387042389548293e-05
até dia 26,8.925378168684316e-05
identidade,7.706580479673771e-05
disponível para,7.704208955885263e-05
comprei recebi apenas,7.70420503423906e-05
ainda não entregaram,7.702182915299127e-05
ressarcimento do valor pago,7.700440225923835e-05
desejo devolução,7.699720714860968e-05
ligar no,7.697381848270638e-05
não aparece,7.69602481510834e-05
demora muito pra,9.177594870713185e-05
nem sei que,7.693078516570849e-05
qual não,7.690324792703568e-05
produto que ainda,7.688945057890202e-05
de são,8.423090243176867e-05
para enviar produto,7.688158811473838e-05
estou devolvendo,7.685650112119815e-05
contatar,7.685567394424138e-05
entregado no,9.8267000277832e-05
cartucho colorido,0.00010703274438641308
atendimento por,7.684270262607441e-05
parceiros que,7.68411220218619e-05
cumpriu prazo de entrega,0.00010004597948087703
com arranhões,8.520073457348563e-05
26 12,8.255361321607897e-05
atenderam,0.00011378798945681706
meu produto mesmo,7.679961436685152e-05
no anuncio diz que,7.678897835331747e-05
sido usado,7.677086713167464e-05
medidas não,7.676559987207005e-05
produto quero meu dinheiro,7.676272049359664e-05
falha no,7.67509231413049e-05
nas informações,9.960725032776273e-05
que não chega,7.672084027999344e-05
espero uma resposta,7.670173340343371e-05
só havia um,7.670101578514508e-05
peças de,9.287809644791666e-05
foram comprados dois produtos,7.66932968482302e-05
no dia que,8.656098876501345e-05
sem resposta da,7.665642335175653e-05
não cumprem,8.313442236619067e-05
até hj nao,7.664672478164742e-05
corretamente porem,8.608685957227027e-05
na entrega até,8.899683886603118e-05
site da lannister não,7.662819572621122e-05
três jogos de,7.660990951272351e-05
não fui atendida,8.285510112102573e-05
nem responderam,7.660488989311074e-05
chegou os,0.00010607770593646158
claro que,9.675083997938827e-05
ideia,8.524413578305478e-05
gostaria do,7.65587159417334e-05
semi,7.654361766675484e-05
porém veio faltando um,8.506390735551262e-05
chegou na unidade,7.652997453133149e-05
controles remotos,8.263515304611429e-05
na cor amarelo,7.646739792241955e-05
xale,7.644859698886764e-05
tampa da,7.643708186181267e-05
empresa não entrou em,7.643545173711542e-05
fazer cancelamento,8.232222193689616e-05
problema comprei,8.372025993105679e-05
não tem nenhuma,8.267416899223663e-05
recebo resposta,7.636897769164163e-05
pior não,7.636645120540767e-05
eu gostaria de saber,7.636319948748591e-05
pagamento foi,8.877331412930107e-05
sintético,8.385598740132488e-05
frete tive que retirar,7.635527733762347e-05
para tentar,8.460054518245248e-05
03 até momento não,7.634692063942151e-05
anunciam,7.631641290490773e-05
outro inferior,7.630354249508224e-05
muito menor,9.201523416902878e-05
nunca mais compro nessa,7.628948757244414e-05
produto deixou desejar,0.00010050809267471455
em vez de,9.101344106701523e-05
grosseiro,7.625544657201916e-05
duas até,7.624479561678655e-05
retorno da empresa para,7.623873585200423e-05
do cabo,0.00010579425435932605
sem ser,7.621783532554564e-05
para pagar,7.620802149440592e-05
meu pedido nao,7.619601069715069e-05
veio está,7.619170200700137e-05
que esta no,8.625842852855787e-05
entrei em contato não,7.617126436769137e-05
não recomendo porque,8.276515559058212e-05
estou até,8.288330574755175e-05
solicito devolução do,7.612686359011726e-05
se eu não,7.611943054669066e-05
acho que deveriam,9.631028257874644e-05
preto colorido,9.244838428810795e-05
recebi meu produto até,9.236743107386628e-05
era para ter,8.28082776716183e-05
dois tapetes,7.609157521029587e-05
abri embalagem,0.00011080180110076809
aguardo posicionamento,7.607293058364657e-05
foram pagos,7.606864883724308e-05
um envelope vazio,7.602885002587937e-05
13 12,7.601931310697201e-05
uma posição da loja,7.600034508770767e-05
não gostei dos,7.599987613515847e-05
somente metade,7.599495722511989e-05
entender que,8.679596250486948e-05
não foi entregue totalmente,7.59879109436751e-05
foi entregue empresa,7.598247864111564e-05
vou entrar na justiça,7.597606776179446e-05
da devolução,9.61562620125009e-05
produto em minha,7.596634982692537e-05
será que,7.595065533843158e-05
crossfit,7.591333010645404e-05
dois fones de,7.590842673900846e-05
entregue aguardando,7.589189138456342e-05
nem ao menos,7.585914957554034e-05
itens da compra,7.585581171593332e-05
coqueteleira,0.00010266330404644692
de saber que houve,7.5811111257642e-05
mais nao,0.0001027028096852827
um produto de dois,7.58075992048419e-05
vezes mas,8.497194001775089e-05
aguardando nota fiscal,8.255231308183469e-05
compra era,7.577142461834412e-05
de instalação,0.00010752298850413985
27 12,7.576962746885929e-05
reclamaçao,8.282838659986136e-05
unidade porém,7.575782873280063e-05
apenas metade do pedido,7.572577946032614e-05
resposta do vendedor,7.568286150012162e-05
tambem não,7.5668412217737e-05
produto mas produto não,7.56438361402883e-05
verifiquei que,7.564347989478023e-05
regularização,7.562638162674055e-05
marcado como,7.562346598524937e-05
pensei que as,7.560455805452985e-05
um kit falta,7.560285614217397e-05
tentaram,9.266278162163732e-05
voltagem errada,8.240006931432806e-05
vou pagar,7.557648064305591e-05
no site como entregue,7.556280098138497e-05
um no dia,7.550700552913426e-05
quero os,7.550322863908443e-05
há 15,7.54943875940696e-05
nem recebi produto,7.549324128273677e-05
para dizer,8.33084439243199e-05
reclamação estou aguardando,7.548721620988319e-05
veio branco,7.54824541433681e-05
estou aguardando restante,7.546526591908586e-05
ate momento nao recebi,8.201132861763545e-05
uma das peças,8.343148330825318e-05
errada pedi,7.544462761270819e-05
até agora recebi,7.543718615401018e-05
lancheira,0.0002038616626237964
meu pedido em,8.629057817861217e-05
nao vale,8.435185981738067e-05
porque da,7.53771581642121e-05
que retirar produto nos,7.534272588019974e-05
mas uma,0.00010517530754460447
black friday,8.146668070253324e-05
de passar,8.34727121082327e-05
embalagem estava,0.0001105576532597656
fornecedores,0.00011538512621034424
entregue nenhuma,7.521048808789869e-05
foi entregue nem,7.52007870163769e-05
colocar as,8.977147545255674e-05
paguei por unidades do,7.51851748169026e-05
nao foi entregue no,7.518404442613671e-05
eles deveriam,7.515262763863784e-05
que comprei de,8.22945373495773e-05
produtos mais,7.513654948463259e-05
demorando demais,7.512484467148265e-05
não possui,0.00011363487169194366
porém nota fiscal,8.094576521087412e-05
produtos mas somente,7.506346758731949e-05
estou pagando por,7.505724362524882e-05
trabalho para,7.504744011504414e-05
prazo para entrega muito,7.504731610778374e-05
era no,7.503497155441155e-05
porem chegou,7.503492686027497e-05
constam dois,7.500177597425803e-05
mal feita,7.500149884612896e-05
empresa nem,7.498560312524338e-05
notificado,8.458940888306627e-05
de receber meu produto,7.494831981671978e-05
produto muito diferente,7.493929227767486e-05
uma péssima,7.493454241092113e-05
momento eu não recebi,7.492273590796705e-05
dos parafusos,7.491896888083068e-05
semana que vem,7.491825057724662e-05
porém só recebi uma,7.491173459997963e-05
que veio não,8.163109518086494e-05
meu relogio,9.50214728895262e-05
no entanto só,7.490085630731269e-05
era mais,0.00012577500323713794
já paguei primeira parcela,7.489143996849165e-05
até momento nao,7.4856655596769e-05
recebi modelo,7.483275503778225e-05
de kits de,7.483119774449244e-05
pago de,7.482865898769195e-05
unidades do produto porém,7.482863912251046e-05
só entregaram um,7.481475857593093e-05
foi de três,7.480087031495406e-05
correios ou,7.478891291688395e-05
produtos mas não,7.477940126668482e-05
só recebi um não,7.476017279313246e-05
avaliação esta,7.474817112645534e-05
recebi nota fiscal de,7.473929059736478e-05
da frente,9.942499392545464e-05
demora no,9.353992081947724e-05
funciona mas,7.473177076945511e-05
devolver quero,7.473149798951712e-05
rasurada,7.472423103204726e-05
reclamacao,8.339037665277071e-05
chegou estou aguardando,7.47118122113497e-05
outra estou,7.47099816322133e-05
plásticos,0.00010010181588282051
mas não me,8.535807982724227e-05
da mesma loja,0.00014773222451769412
perdendo,8.521564110077805e-05
informado no site,9.02411474109458e-05
mas não produto,7.459538212054499e-05
saída,8.88535588526602e-05
muito fraca,0.00010053175014011008
mesmo produto foram entregues,7.457438996699862e-05
do mesmo produto foram,7.457438996699862e-05
foi aberto,8.638633782016397e-05
na impressora,9.71246819356673e-05
efetuei compra de dois,7.456194075996084e-05
vendido pela,7.455503000375418e-05
da transportadora,9.878327628346496e-05
que status,7.453604092846101e-05
pedido eram dois,7.45311655581893e-05
consta que já recebi,7.449925367788922e-05
avaliar sem ter recebido,7.449808317293859e-05
posso avaliar sem ter,7.449808317293859e-05
nenhum retorno da loja,7.447269091649509e-05
posso avaliar pois ainda,7.445285644108978e-05
comprei itens recebi apenas,7.442906564563334e-05
olha que,8.477518233021558e-05
produto diferente da foto,8.39121418231434e-05
um dos cestos veio,7.44135114617146e-05
cestos veio sem suporte,7.44135114617146e-05
dos cestos veio sem,7.44135114617146e-05
150,8.986370311183647e-05
diferente da propaganda,7.439701733781928e-05
de parede recebi,7.437770517576593e-05
ele foi,0.00011500227314387164
de 60,7.435483701845643e-05
na loja para,7.435055004883685e-05
ate agora nao chegou,7.4343139294224e-05
do cancelamento,7.433441716816485e-05
concentrado,7.43334395548716e-05
entregaram um produto,7.43225281779166e-05
errado ainda não,7.429539697652138e-05
produto isso,8.662204878503549e-05
recebi na cor,9.766060297683006e-05
tenho que ir,7.426644657561462e-05
para dar de presente,9.743041835464519e-05
de 25 dias,8.046317343470649e-05
para explicar,7.423786714101046e-05
consta de,7.423743902766148e-05
porém película veio,7.422400939956667e-05
saber quando vai chegar,7.42150841559575e-05
não funcionam,7.418093807821005e-05
correios tive que,7.417305191450288e-05
pois era,0.00011631248580216482
nada haver com,7.413558401819785e-05
fazer pois,7.413122758619942e-05
apesar de constar,8.088830635931295e-05
duas não,7.411549089217494e-05
eu so recebi,7.41060922760762e-05
sempre comprei nas lojas,7.410496144522531e-05
produto aguardo retorno,7.409884055137195e-05
mas ainda não obtive,7.408756797575527e-05
pago um,7.406884934400544e-05
outro completamente diferente,7.406282740672968e-05
und compradas,7.405701455130074e-05
foi entregue na data,0.0001114973610668719
só isso,7.402825088767236e-05
fiz comprar,7.402447371690406e-05
mês ainda não recebi,7.399794801250704e-05
achei que produto,9.87387920914082e-05
entra em contato com,7.39748756719757e-05
produto não original não,7.396270812529658e-05
prazo mas não,8.660054963047472e-05
umas das,8.126437006155937e-05
urgência pois,7.395529943680671e-05
não vou avaliar,7.394026435494358e-05
devolvi produto,7.392810147357076e-05
esperando nada,7.390930771299734e-05
reais de frete,8.048648946160821e-05
trocar por outro produto,7.389883356336669e-05
quase um mês depois,7.3884897977498e-05
de dois dias,8.23637677584994e-05
produto que nao,7.386762474329617e-05
disseram que era,7.995537602419949e-05
chegou em um dia,8.354355329793511e-05
